gvkey,ratingdate,entity_id,entname,sectordescription,industrydescription,countrycode,ratingtypecode,currentratingsymbol,priorratingsymbol,regulatoryindicator,unsol,year,numeric_rating,lt,xint
29336.0,2000-04-17,119740,United Artists Theatre Circuit Inc.,Corporates,Media & Entertainment,USA,STDLONG,D,CCC,,1,2000,1,599.7666666666667,41.699999999999996
,2000-06-02,120058,MEDIQ/PRN Life Support Services Inc.,Corporates,Health Care,USA,STDLONG,D,CCC-,,1,2000,1,,
27957.0,2000-11-14,120127,Pillowtex Corp.,Corporates,Consumer Products,USA,STDLONG,D,CC,,1,2000,1,1358.2536666666667,92.60933333333332
28767.0,2000-04-03,120506,Multicare Cos. Inc. (The),Corporates,Health Care,USA,STDLONG,D,CC,,1,2000,1,,
29878.0,2000-10-11,120571,Drypers Corp.,Corporates,Consumer Products,USA,STDLONG,D,CC,,1,2000,1,273.704,18.4025
11091.0,2000-01-05,120651,Valley Resources Inc.,Corporates,Gas,USA,FCLONG,BBB+,BBB,,1,2000,16,63.83800000000001,3.0244999999999997
,2000-03-28,120765,FUJIFILM Finance Europe B.V.,Corporates,,NLD,STDLONG,AA,AA,,1,2000,21,,
121034.0,2000-01-05,121325,Premcor USA Inc.,Corporates,Energy,USA,FCLONG,BB-,BB-,,1,2000,11,1515.8,95.0
29169.0,2000-10-24,121528,Dreyfus (Louis) Natural Gas Corp.,Corporates,Energy,USA,FCLONG,BBB,BBB,,1,2000,15,820.5993333333332,40.98233333333334
8003.0,2000-12-26,126406,Northwestern Steel & Wire Co.,Corporates,Metals & Mining,USA,STDLONG,D,CC,,1,2000,1,288.11966666666666,14.231666666666667
62761.0,2000-02-16,126411,Paracelsus HealthCare Corp.,Corporates,Health Care,USA,STDLONG,SD,B+,,1,2000,2,530.107,43.75333333333333
,2000-03-17,126581,Musicland Group Inc. (The),Corporates,Retailing,USA,STDLONG,BB-,BB-,,1,2000,11,,
15845.0,2000-05-26,126674,Sophia,Corporates,Property & Real Estate,FRA,FCLONG,BBB+,BBB+,,1,2000,16,2068.82849860503,
31673.0,2000-12-04,126800,AmeriSource Health Corp.,Corporates,Health Care,USA,FCLONG,BB+,BB+,,1,2000,13,6666.699666666667,58.96333333333334
,2000-09-19,126840,SFAC New Holdings Inc.,Corporates,Consumer Products,USA,STDLONG,D,CCC,,1,2000,1,,
63874.0,2000-06-02,126841,"Stage Stores, Inc.",Corporates,Retailing,USA,STDLONG,D,B-,,1,2000,1,729.8093333333333,44.970666666666666
25991.0,2000-03-16,126931,President Casinos Inc.,Corporates,Media & Entertainment,USA,STDLONG,D,CC,,1,2000,1,160.00466666666668,19.846999999999998
13822.0,2000-06-19,126946,InaCom Corp.,Corporates,Information Technology,USA,STDLONG,D,CCC-,,1,2000,1,678.402,32.485
,2000-09-19,126954,SFC New Holdings Inc.,Corporates,Consumer Products,USA,STDLONG,D,CCC,,1,2000,1,,
100476.0,2000-12-17,127015,Incitec Ltd.,Corporates,Chemicals,AUS,STDLONG,BBB,BBB+,,1,2000,15,183.14719226833532,4.690844932615369
28448.0,2000-11-27,127068,Consoltex Inc.,Corporates,Consumer Products,CAN,STDLONG,B-,BB-,,1,2000,8,221.75431109908655,20.181813950399825
25956.0,2000-10-24,127543,HS Resources Inc.,Corporates,Energy,USA,FCLONG,BB,BB,,1,2000,12,748.535,49.169999999999995
,2000-11-27,127553,Consoltex (USA) Inc.,Corporates,Consumer Products,USA,STDLONG,B-,BB-,,1,2000,8,,
117198.0,2000-11-27,127811,Big V Supermarkets Inc.,Corporates,Retailing,USA,STDLONG,D,CC,,1,2000,1,309.0765,23.86
24849.0,2000-06-07,128561,Engle Homes Inc.,Corporates,Property & Real Estate,USA,STDLONG,B+,B+,,1,2000,10,299.0825,19.927500000000002
30400.0,2000-09-18,128763,Vastar Resources Inc.,Corporates,Energy,USA,STDLONG,AA+,BBB+,,1,2000,22,1931.4,68.8
,2000-01-19,128923,Adolf Wuerth GmbH & Co. KG,Corporates,Capital Goods,DEU,FCLONG,A,A,EU|UKE,1,2000,18,,
11271.0,2000-05-17,129118,Wallace Computer Services Inc.,Corporates,Commercial & Professional Services,USA,FCLONG,BBB,BBB,,1,2000,15,707.9513333333334,31.112666666666666
117721.0,2000-05-04,129339,LaRoche Industries Inc.,Corporates,Chemicals,USA,STDLONG,D,SD,,1,2000,1,399.854,20.83
14895.0,2000-08-23,129588,"Merisel, Inc.",Corporates,Commercial & Professional Services,USA,STDLONG,CCC-,B,,1,2000,5,555.5173333333333,14.479999999999999
5564.0,2000-08-01,129800,Heilig-Meyers Co.,Corporates,Retailing,USA,STDLONG,D,BB-,,1,2000,1,1132.7935,72.3365
16591.0,2000-02-03,130037,Hopewell Holdings Ltd.,Corporates,Capital Goods,HKG,FCLONG,BB-,BB-,,1,2000,11,1785.6261551961252,117.59867714204523
10553.0,2000-03-21,130231,3Com Corp.,Corporates,Information Technology,USA,STDLONG,BB+,BBB,,1,2000,13,1172.2563333333335,2.8473333333333333
,2000-12-15,300495,Pioneer Corp. of America,Corporates,Chemicals,USA,STDLONG,D,CCC+,,1,2000,1,,
,2000-11-01,300730,UPM-Kymmene Miramichi Inc.,Corporates,Paper & Forest Products,CAN,STDLONG,BBB+,B-,,1,2000,16,,
63547.0,2000-05-26,300776,AM General Corp.,Corporates,Automobiles & Components,USA,STDLONG,B+,B,,1,2000,10,380.17633333333333,12.814
64723.0,2000-11-30,301927,Dictaphone Corp.,Corporates,Information Technology,USA,STDLONG,D,CCC-,,1,2000,1,480.8145,39.8885
,2000-08-03,302036,Comsat Capital I,Corporates,Information Technology,USA,STDLONG,BBB-,A-,,1,2000,14,,
61263.0,2000-03-09,302140,Crown Vantage Inc.,Corporates,Paper & Forest Products,USA,STDLONG,D,CCC,,1,2000,1,811.6305,64.6265
,2000-10-13,302368,Galaxy Telecom L.P.,Corporates,Media & Entertainment,USA,STDLONG,D,CCC,,1,2000,1,,
,2000-10-13,302371,Galaxy Telecom Capital Corp.,Corporates,Media & Entertainment,USA,STDLONG,D,CCC,,1,2000,1,,
62281.0,2000-04-20,302500,Acetex Corp.,Corporates,Chemicals,CAN,FCLONG,B+,B+,,1,2000,10,251.2402318185644,18.312493844812284
,2000-04-12,302809,RBX Corp.,Corporates,Chemicals,USA,STDLONG,B-,B+,,1,2000,8,,
,2000-02-01,303048,Lenfest Communications Inc.,Corporates,Media & Entertainment,USA,STDLONG,BBB,BB+,,1,2000,15,,
,2000-05-10,303241,"Cambridge Industries, Inc.",Corporates,Automobiles & Components,USA,STDLONG,D,CCC,,1,2000,1,,
,2000-12-21,303679,Alabama Power Capital Trust I,Corporates,Electric,USA,STDLONG,A,A+,,1,2000,18,,
14956.0,2000-02-24,304451,AAF-McQuay Inc.,Corporates,Capital Goods,USA,STDLONG,B+,BB-,,1,2000,10,,
1081.0,2000-04-20,304855,Donohue Inc.,Corporates,Paper & Forest Products,CAN,STDLONG,BBB-,BBB,,1,2000,14,3610.1867820736315,168.6403842960306
,2000-05-11,305585,Packaging Resources Inc.,Corporates,Capital Goods,USA,STDLONG,D,CC,,1,2000,1,,
61872.0,2000-07-13,306355,Innovative Clinical Solutions Inc.,Corporates,Health Care,USA,STDLONG,D,CC,,1,2000,1,111.54033333333332,7.631666666666668
,2000-08-16,306374,Dwr Cymru,Corporates,Water,GBR,FCLONG,BBB-,BBB-,,1,2000,14,,
102649.0,2000-08-16,306376,Hyder Ltd.,Corporates,Multi,GBR,FCLONG,BBB-,BBB-,,1,2000,14,4710.469537054794,257.7119980821918
175004.0,2000-08-16,306845,"ORBCOMM Global, L.P.",Corporates,Telecom Services,USA,STDLONG,D,CC,,1,2000,1,266.7423333333333,12.470666666666666
,2000-02-29,307223,"Prime Succession, Inc.",Corporates,Consumer Products,USA,STDLONG,D,CCC,,1,2000,1,,
65870.0,2000-06-14,308359,International Home Foods Inc.,Corporates,Consumer Products,USA,FCLONG,BB-,BB-,,1,2000,11,1411.8069999999998,98.461
112672.0,2000-04-17,308683,Clark Material Handling Co.,Corporates,Capital Goods,USA,STDLONG,D,CCC+,,1,2000,1,355.56,16.867
148323.0,2000-03-22,308742,Rose Hills Co.,Corporates,Consumer Products,USA,FCLONG,CCC+,CCC+,,1,2000,7,188.826,16.148
127754.0,2000-12-05,308816,Gorges/Quik-to-Fix Foods Inc.,Corporates,Consumer Products,USA,STDLONG,D,CCC+,,1,2000,1,137.7985,14.677999999999999
116125.0,2000-06-09,309185,Safelite Glass Corp.,Corporates,Building Materials,USA,STDLONG,D,CCC,,1,2000,1,580.361,46.655
128219.0,2000-02-02,309900,Pen-Tab Industries Inc.,Corporates,Paper & Forest Products,USA,STDLONG,D,CC,,1,2000,1,189.872,17.427
,2000-05-17,309903,Sunterra Corp.,Corporates,Hotels & Gaming,USA,STDLONG,D,B,,1,2000,1,,
,2000-11-16,310164,Arnott's Biscuits Ltd.,Corporates,Consumer Products,AUS,STDLONG,A+,AA-,,1,2000,19,,
101350.0,2000-05-02,310472,Sika AG,Corporates,Chemicals,CHE,FCLONG,A-,A-,EE|UK,1,2000,17,480.84120465532516,15.448029163366721
,2000-11-15,310653,Cosmo Oil Co. Ltd.,Corporates,,JPN,STDLONG,BB-pi,BB,,1,2000,11,,
,2000-11-15,310657,Japan Energy Corp.,Corporates,,JPN,STDLONG,B+pi,B,,1,2000,10,,
18716.0,2000-11-15,310659,Kawasaki Steel Corp.,Corporates,Metals & Mining,JPN,STDLONG,BB-pi,BB,,1,2000,11,18179.877276931766,175.69909207167018
126894.0,2000-04-17,310797,Glenoit Corp.,Corporates,Consumer Products,USA,STDLONG,D,B,,1,2000,1,276.079,26.745
,2000-02-28,313020,Reliant Building Products Inc.,Corporates,Building Materials,USA,STDLONG,D,SD,,1,2000,1,,
13647.0,2000-11-10,313204,Colorado Prime Corp.,Corporates,Consumer Products,USA,STDLONG,SD,CC,,1,2000,2,,
24608.0,2000-01-31,314542,Read-Rite Corp.,Corporates,Information Technology,USA,STDLONG,SD,B,,1,2000,2,565.4283333333334,31.536999999999995
15288.0,2000-03-15,315076,Wells Aluminum Corp.,Corporates,Metals & Mining,USA,STDLONG,A,B+,,1,2000,18,,
11784.0,2000-06-06,315099,Scott Paper Ltd.,Corporates,Consumer Products,CAN,STDLONG,BB-,BB,,1,2000,11,,
125214.0,2000-04-11,315239,Hedstrom Corp.,Corporates,Consumer Products,USA,STDLONG,D,B,,1,2000,1,357.168,31.335
,2000-04-11,315240,Hedstrom Holdings Inc.,Corporates,Media & Entertainment,USA,STDLONG,D,B,,1,2000,1,,
,2000-11-20,315710,Highwoods Exercisable Put Options Securities Trust,Corporates,Property & Real Estate,USA,STDLONG,BBB-,BBB-,,1,2000,14,,
100696.0,2000-11-15,315759,Showa Denko KK,Corporates,Chemicals,JPN,STDLONG,B+pi,B,,1,2000,10,7570.212883556319,124.34872416155491
101750.0,2000-11-15,315760,Ube Industries Ltd.,Corporates,Chemicals,JPN,STDLONG,B+pi,B,,1,2000,10,6224.015075419855,112.17974770953079
,2000-02-02,315797,"AmeriServe Food Distribution, Inc.",Corporates,Consumer Products,USA,STDLONG,D,B,,1,2000,1,,
107542.0,2000-02-02,315798,Nebco Evans Holding Co.,Corporates,Retailing,USA,STDLONG,D,B,,1,2000,1,1957.059,90.824
,2000-01-18,316144,"Safety Components International, Inc.",Corporates,Consumer Products,USA,STDLONG,D,CC,,1,2000,1,,
24879.0,2000-04-11,316391,Gothic Energy Corp.,Corporates,Energy,USA,STDLONG,CCC,CCC,,1,2000,6,330.32050000000004,36.713
64694.0,2000-02-18,316560,Cable & Wireless Communications PLC (Old),Corporates,Telecom Services,GBR,STDLONG,A,A-,,1,2000,18,6414.036,367.992
,2000-11-13,316598,ACTEW Corp. Ltd.,Corporates,Multi,AUS,STDLONG,AA,AA+,,1,2000,21,,
26017.0,2000-03-07,316994,Cascades Boxboard Group Inc.,Corporates,Paper & Forest Products,CAN,FCLONG,BB-,BB-,,1,2000,11,405.1195738244783,24.500189504369978
28955.0,2000-06-16,317468,Flooring America Inc.,Corporates,Business and Consumer Services,USA,STDLONG,D,B-,,1,2000,1,240.056,14.68
28732.0,2000-04-25,317870,Employee Solutions Inc.,Corporates,Health Care,USA,STDLONG,D,CC,,1,2000,1,155.221,8.6975
6731.0,2000-12-22,317887,Lilly Industries Inc.,Corporates,Chemicals,USA,STDLONG,BBB,BB+,,1,2000,15,354.5825,16.355
10055.0,2000-09-12,317920,Stellex Technologies Inc.,Corporates,Aerospace & Defense,USA,STDLONG,D,SD,,1,2000,1,,
63755.0,2000-05-02,318240,"Kitty Hawk, Inc.",Corporates,Transportation,USA,STDLONG,D,CCC,,1,2000,1,783.639,43.404
11944.0,2000-03-08,318271,Tuesday Morning Corp.,Corporates,Retailing,USA,STDLONG,BB-,B+,,1,2000,11,250.8936666666667,23.29733333333333
,2000-06-14,318711,Cuddy International Corp.,Corporates,Consumer Products,CAN,STDLONG,D,B,,1,2000,1,,
26023.0,2000-12-15,318724,Worldtex Inc.,Corporates,Consumer Products,USA,STDLONG,D,B,,1,2000,1,256.291,19.909
,2000-06-01,318823,"Iowa Select Farms L.P./ ISF Finance, Inc.",Corporates,Consumer Products,USA,STDLONG,SD,CC,,1,2000,2,,
109185.0,2000-01-25,318954,"Schein Pharmaceutical, Inc.",Corporates,Health Care,USA,STDLONG,B,B,,1,2000,9,360.447,20.0435
21332.0,2000-06-05,319005,American Architectural Products Corp.,Corporates,Building Materials,USA,STDLONG,D,CCC-,,1,2000,1,198.92966666666666,16.379
262106.0,2000-09-01,319143,Trench Electric B.V.,Corporates,Capital Goods,CAN,FCLONG,B,B,,1,2000,9,,
297013.0,2000-05-10,319388,"Grupo Azucarero Mexico, S.A. de C.V.",Corporates,Consumer Products,MEX,STDLONG,D,B-,,1,2000,1,301.2527066040595,33.94252493419062
,2000-04-07,319495,"Valle Energy Ventures, Inc.",Corporates,Multi,CYM,STDLONG,BBB,BBB-,,1,2000,15,,
,2000-09-28,319587,"Resort at Summerlin, L.P. (The)",Corporates,Hotels & Gaming,USA,STDLONG,D,CCC,,1,2000,1,,
128459.0,2000-09-28,319588,Resort at Summerlin Inc. (The),Corporates,Hotels & Gaming,USA,STDLONG,D,CCC,,1,2000,1,228.364,31.084
,2000-02-01,319791,La Quinta Co.,Corporates,Property & Real Estate,USA,FCLONG,BB-,BB-,,1,2000,11,,
,2000-08-14,319957,Prestolite Electric Inc.,Corporates,Automobiles & Components,USA,FCLONG,B-,B-,,1,2000,8,,
31007.0,2000-04-17,320004,Family Golf Centers Inc.,Corporates,Media & Entertainment,USA,STDLONG,D,CCC-,,1,2000,1,310.749,19.6315
30914.0,2000-04-04,320029,"CHS Electronics, Inc.",Corporates,Information Technology,USA,STDLONG,D,CCC,,1,2000,1,2723.634,71.373
121533.0,2000-03-21,320112,"Phase Metrics, Inc.",Corporates,Information Technology,USA,STDLONG,D,B-,,1,2000,1,149.49650000000003,14.1325
,2000-11-15,320137,Tokyu Land Corp.,Corporates,Property & Real Estate,JPN,STDLONG,B-pi,B,,1,2000,8,,
16301.0,2000-11-15,320138,Tokyo Tatemono Co. Ltd.,Corporates,Property & Real Estate,JPN,STDLONG,B+pi,B,,1,2000,10,3561.766518232395,75.96204902988423
,2000-11-21,320439,Plainwell Inc.,Corporates,Paper & Forest Products,USA,STDLONG,D,SD,,1,2000,1,,
,2000-04-24,320464,Fleetwood Capital Trust,Corporates,Property & Real Estate,USA,STDLONG,BBB+,BBB+,,1,2000,16,,
64430.0,2000-12-15,321124,Esprit Telecom Group PLC,Corporates,Telecom Services,GBR,STDLONG,D,CC,,1,2000,1,,
24707.0,2000-11-10,321195,CareMatrix Corp.,Corporates,Health Care,USA,STDLONG,D,CCC,,1,2000,1,299.1295,13.636
,2000-01-05,321423,Imperial Home Decor Group Inc. (The),Corporates,Consumer Products,USA,STDLONG,D,B-,,1,2000,1,,
24066.0,2000-09-07,321424,Shop At Home Inc.,Corporates,Retailing,USA,FCLONG,CCC+,CCC+,,1,2000,7,117.46233333333333,7.1673333333333344
,2000-04-03,321437,MMH Holdings Inc,Corporates,Capital Goods,USA,STDLONG,D,CCC,,1,2000,1,,
,2000-04-03,321438,Morris Material Handling Inc.,Corporates,Capital Goods,USA,STDLONG,D,CCC,,1,2000,1,,
12269.0,2000-11-06,321634,PharMerica Inc.,Corporates,Retailing,USA,FCLONG,B+,B+,,1,2000,10,731.49,39.133
,2000-11-13,321710,Cathay International Water Ltd.,Corporates,Capital Goods,HKG,FCLONG,CCC,D,,1,2000,6,,
125535.0,2000-11-01,321798,Global Health Sciences Inc.,Corporates,Consumer Products,USA,STDLONG,D,CC,,1,2000,1,299.342,30.744
126875.0,2000-02-18,321838,AP Holdings Inc.,Corporates,Business and Consumer Services,USA,STDLONG,B,B+,,1,2000,9,295.50149999999996,22.928
,2000-02-28,322038,Guardian Europe S.a.r.l.,Corporates,Building Materials,LUX,FCLONG,A+,,,1,2000,19,,
,2000-10-31,322140,Indesco International Inc.,Corporates,Chemicals,USA,STDLONG,D,B,,1,2000,1,,
,2000-05-01,322294,Epsilon Distribution Ministerial Holding Corp.,Corporates,Electric,AUS,STDLONG,AA,AA-,,1,2000,21,,
103106.0,2000-10-31,322299,Stena Line AB,Corporates,Transportation,SWE,STDLONG,B-,B+,,1,2000,8,965.2869520587357,61.3203326645223
128198.0,2000-04-17,322333,Silver Cinemas International Inc.,Corporates,Media & Entertainment,USA,STDLONG,D,CC,,1,2000,1,139.254,11.677
14006.0,2000-02-03,322348,Canadian Airlines Corp.,Corporates,Transportation,CAN,STDLONG,D,CCC-,,1,2000,1,1183.762836943221,61.541012224130384
12434.0,2000-11-28,322475,"Metal Management, Inc.",Corporates,Metals & Mining,USA,FCLONG,D,CC,,1,2000,1,448.47566666666665,34.51133333333333
,2000-11-02,322513,Talon Automotive Group Inc.,Corporates,Automobiles & Components,USA,STDLONG,SD,B-,,1,2000,2,,
12467.0,2000-11-02,322586,Decora Industries Inc.,Corporates,Consumer Products,USA,STDLONG,D,CC,,1,2000,1,202.23000000000002,15.048
,2000-10-02,322631,Jafra Cosmetics International Inc.,Corporates,Consumer Products,USA,FCLONG,B+,B+,,1,2000,10,,
,2000-10-02,322632,"Jafra Cosmetics International, S.A de C.V.",Corporates,Chemicals,MEX,FCLONG,B+,B+,,1,2000,10,,
65711.0,2000-09-18,322851,AMF Bowling Inc.,Corporates,Media & Entertainment,USA,STDLONG,D,CCC-,,1,2000,1,1412.9583333333333,128.45733333333334
146211.0,2000-11-17,323099,"Lodestar Holdings, Inc.",Corporates,Metals & Mining,USA,FCLONG,D,CC,,1,2000,1,299.3535,21.515
,2000-11-17,323100,"Lodestar Energy, Inc.",Corporates,Energy,USA,FCLONG,D,CC,,1,2000,1,,
,2000-05-11,323255,"Steel Heddle Group, Inc.",Corporates,Capital Goods,USA,STDLONG,CCC,B,,1,2000,6,,
,2000-05-11,323256,Steel Heddle Manufacturing Co.,Corporates,Capital Goods,USA,STDLONG,CCC,B,,1,2000,6,,
148265.0,2000-06-29,323312,Key Components LLC,Corporates,Capital Goods,USA,FCLONG,B+,B+,,1,2000,10,218.7,14.143
20417.0,2000-05-15,323331,American Eco Corp.,Corporates,Commercial & Professional Services,CAN,STDLONG,D,CCC+,,1,2000,1,175.5725,10.4465
65222.0,2000-09-28,323449,Fine Air Services Corp.,Corporates,Transportation,USA,STDLONG,D,CC,,1,2000,1,,
126778.0,2000-11-16,323509,PNV Inc.,Corporates,Telecom Services,USA,STDLONG,D,CCC+,,1,2000,1,77.72033333333333,7.370333333333334
179986.0,2000-05-16,323604,Safety-Kleen Corp.,Corporates,Commercial & Professional Services,USA,STDLONG,D,CC,,1,2000,1,,
64019.0,2000-02-02,324280,Styling Technology Corp.,Corporates,Consumer Products,USA,STDLONG,CC,D,,1,2000,4,194.19549999999998,
,2000-06-22,324700,Delta Electricity,Corporates,Electric,AUS,STDLONG,AA-,A+,,1,2000,20,,
29387.0,2000-01-26,324892,AgriBioTech Inc.,Corporates,Consumer Products,USA,STDLONG,D,CC,,1,2000,1,111.5035,7.699
,2000-12-22,324904,Generac Portable Products LLC,Corporates,Capital Goods,USA,FCLONG,B-,B-,,1,2000,8,,
,2000-12-22,324906,"Generac Portable Products, Inc.",Corporates,Capital Goods,USA,FCLONG,B-,B-,,1,2000,8,,
,2000-03-28,324911,Melbourne Water Corp.,Corporates,Water,AUS,STDLONG,AAA,AA+,,1,2000,23,,
4954.0,2000-07-18,325606,GNI Group Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,D,CCC,,1,2000,1,,
29223.0,2000-02-29,325774,Tower Air Inc.,Corporates,Transportation,USA,STDLONG,D,CCC+,,1,2000,1,299.305,14.543
,2000-08-03,325810,"Globe Holdings, Inc.",Corporates,Chemicals,USA,STDLONG,D,B,,1,2000,1,,
,2000-08-03,325811,Globe Manufacturing Corp.,Corporates,Chemicals,USA,STDLONG,D,B,,1,2000,1,,
